user_id,first_name,last_name,email,gender,age,contact_info,location,total_balance,transaction_count,total_spent,account_age
577,Sangita,Pandey,sangita.pandey@YAHoo.com,M,17,9879997706,Rasuwa,46389.13,473,40114.03,40
578,Rajesh,Shyangba,rajesh.shyangba@yahoo.com,Female,57,9877015214,P0khara,17895.23,411,15734.93,570
579,BIMAL,Giri,bimal.giri@Yahoooo.com,Male,36,,Kathm#$ndu,49120.95,45,67234.07,641
580,Pooja,Ghimire,pooja.ghimire@gmail.com,Female,46,9822298258,Kathmandu,49975.48,355,56096.88,304
581,Gita,Bhandari,,F,57,9838691630,Raasuwa,118.31,114,146.5,96
582,deepak,Tamang,deepak.tamang@gmail.in,F,53,9859212929,Pokhara,21841.97,365,20806.55,586
583,Bishnu,Khatri,bishnu.khatri@gmail.com,Female,48,9851698692,Balen City,42975.31,358,27376.86,107
584,Suman,Bhattarai,suman.bhattarai@Yahoooo.com,Male,28,9888963401,Bhaktapur,35219.71,248,43670.69,897
585,priya,Bista,priya.bista@gmail.com,M,21,9863221852,Rasuwa,11959.32,446,16672.5,356
586,Bishnu,Shyangba,bishnu.shyangba@yahoo.com,Male,43,9841100335,lalitpur4443,25112.95,110,32933.94,221
587,Nawin,Khanal,nawin.khanal@yahoo.com,Male,-1,9861892657,Lalitpur,28193.73,73,38116.66,892
588,Krishna,Dangol,krishna.dangol@GMAIL.COM,M,55,9810011125,Biratn@gar,16454.24,124,21159.94,521
589,Anjali,Ghimire,anjali.ghimire@yahoo.com,Male,44,9864427638,P0khara,42464.88,172,58885.3,334
590,Laxmi,Khatri,laxmi.khatri@Yahoooo.com,M,30,9889112463,Raasuwa,4982.45,96,6215.77,956
591,Ramesh,Dhakal,ramesh.dhakal@gmail.in,Female,19,9840613521,rasuwa,45764.62,370,41714.64,124
592,Karuna,Dahal,karuna.dahal@YAHoo.com,Other,25,9854156731,Pokhara123Chitwan,13641.34,388,17070.62,587
593,Bishnu,Giri,bishnu.giri@YAHoo.com,M,39,9820823202,Pokhara,23934.6,176,24836.35,127
594,Bimal,Basnet,bimal.basnet@Yahoooo.com,Male,22,9850944944,Lalitpur,12979.88,269,16949.38,733
595,Mingmar,Dahal,mingmar.dahal@GMAIL.COM,F,30,9879088252,Kathm#$ndu,15295.23,383,20486.04,160
596,Samjhana,Rana,,Male,41,9821065525,Lalitpur,33469.66,361,21788.12,546
597,Suresh,Pandit,suresh.pandit@YAHoo.com,Male,52,9858782817,P0khara,44150.03,116,51209.5,224
598,Mina,Rai,mina.rai@GMAIL.COM,M,50,9812055970,Lalitpur,31886.28,363,23185.99,96
599,SANJAY,Pandey,sanjay.pandey@yahoo.com,Female,17,9862408496,Balen City,4307.72,349,3904.81,597
